Hips_quat,Hips_accel,Spine_quat,Spine_accel,Spine1_quat,Spine1_accel,Spine2_quat,Spine2_accel,Spine3_quat,Spine3_accel,Neck_quat,Neck_accel,Head_quat,Head_accel,RightShoulder_quat,RightShoulder_accel,RightArm_quat,RightArm_accel,RightForeArm_quat,RightForeArm_accel,RightHand_quat,RightHand_accel,LeftShoulder_quat,LeftShoulder_accel,LeftArm_quat,LeftArm_accel,LeftForeArm_quat,LeftForeArm_accel,LeftHand_quat,LeftHand_accel,RightUpLeg_quat,RightUpLeg_accel,RightLeg_quat,RightLeg_accel,RightFoot_quat,RightFoot_accel,LeftUpLeg_quat,LeftUpLeg_accel,LeftLeg_quat,LeftLeg_accel,LeftFoot_quat,LeftFoot_accel
0.67947 0.087081 0.098533 0.721823,-0.040341 9.827478 0.880168,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.465461 -0.414282 -0.570669 0.534839,9.55294 -0.852818 1.939654,NaN NaN NaN NaN,NaN NaN NaN,-0.058768 0.119251 0.646989 0.75082,-2.20553 0.790189 9.332896,NaN NaN NaN NaN,NaN NaN NaN,-0.116978 0.706435 -0.554508 0.424012,-1.544961 -7.707342 -0.856362,0.28738 -0.255237 0.651813 0.653763,1.265908 -0.543102 1.691283,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.207279 0.245003 -0.915711 -0.241832,2.351223 -3.778744 5.564749,-0.272931 0.246941 -0.785822 -0.497003,1.477382 -0.009268 3.095268,NaN NaN NaN NaN,NaN NaN NaN,-0.182732 0.722309 0.17443 0.64378,-9.657029 -0.021112 -1.006835,0.674783 -0.391418 -0.56139 -0.276227,-9.445114 0.631802 -2.014056,0.017614 0.5258 0.539931 0.657037,-6.617273 5.815995 4.352536,-0.017478 -0.734004 -0.057303 0.676497,9.72163 0.413539 -0.770697,-0.546471 -0.539008 -0.464752 0.441412,9.636189 0.184976 -1.768321,0.479099 0.279976 -0.823896 -0.115204,-7.10554 -5.532635 3.738608
0.67885 0.086964 0.098576 0.722415,0.017633 9.592073 0.954281,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.461914 -0.420389 -0.566345 0.537738,9.203311 -0.72914 2.357376,NaN NaN NaN NaN,NaN NaN NaN,-0.06184 0.121908 0.646178 0.750845,-2.675547 0.789848 9.481455,NaN NaN NaN NaN,NaN NaN NaN,-0.086509 0.71407 -0.561256 0.409404,-2.132143 -7.162483 -1.428255,0.29147 -0.27507 0.635092 0.660333,1.282572 -0.213383 1.606038,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.213091 0.258769 -0.917581 -0.21372,3.205504 -4.565558 5.122671,-0.28687 0.25723 -0.790356 -0.476316,1.714858 -0.537983 3.252807,NaN NaN NaN NaN,NaN NaN NaN,-0.182846 0.722393 0.174044 0.643758,-9.729823 0.095355 -1.146708,0.675087 -0.392113 -0.560707 -0.275883,-9.50456 0.778527 -2.082047,0.017526 0.525625 0.539999 0.657124,-6.614842 5.849974 4.35521,-0.018453 -0.733845 -0.057348 0.676641,9.669256 0.380616 -0.800706,-0.546815 -0.539311 -0.46465 0.440724,9.65873 0.199475 -1.736119,0.478835 0.279913 -0.824057 -0.115305,-7.096452 -5.568622 3.745195
0.678446 0.08698 0.098768 0.722766,0.170252 9.607042 1.12916,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.459857 -0.42656 -0.561816 0.53939,9.477072 0.920728 2.929506,NaN NaN NaN NaN,NaN NaN NaN,-0.064662 0.124232 0.645468 0.750837,-2.917555 0.894443 9.54112,NaN NaN NaN NaN,NaN NaN NaN,-0.055571 0.71622 -0.574289 0.392598,-2.462816 -4.926061 -1.167315,0.293932 -0.294943 0.616936 0.667834,1.267853 -0.790723 1.488768,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.218935 0.268103 -0.92011 -0.183264,3.771062 -3.829764 5.59054,-0.301039 0.264539 -0.795846 -0.453898,1.681886 -1.012536 3.325164,NaN NaN NaN NaN,NaN NaN NaN,-0.183396 0.722134 0.17433 0.643815,-9.823581 0.20975 -1.190555,0.675454 -0.392606 -0.560187 -0.27534,-9.584083 0.804214 -2.139191,0.017516 0.525407 0.539997 0.6573,-6.600667 5.834937 4.37622,-0.019584 -0.733794 -0.057809 0.676624,9.847976 0.206349 -0.927465,-0.546914 -0.53998 -0.464135 0.440325,9.840378 0.206483 -1.82064,0.478538 0.279874 -0.824235 -0.115367,-7.087032 -5.603672 3.785108
0.678528 0.087059 0.098827 0.722672,0.135661 9.766918 1.255165,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.460672 -0.428261 -0.560724 0.538482,9.734205 0.780771 2.832863,NaN NaN NaN NaN,NaN NaN NaN,-0.067318 0.125881 0.644867 0.750845,-3.275444 0.890538 9.730987,NaN NaN NaN NaN,NaN NaN NaN,-0.02953 0.720121 -0.584524 0.372673,-2.247154 -3.490231 -0.555393,0.29675 -0.312562 0.598045 0.675712,1.278219 -0.423302 1.164707,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.224245 0.275299 -0.922644 -0.150507,3.388744 -2.713894 6.528805,-0.314912 0.268112 -0.802625 -0.429814,1.817926 -1.348417 3.01142,NaN NaN NaN NaN,NaN NaN NaN,-0.184153 0.721807 0.174895 0.643812,-9.642869 0.109762 -1.294607,0.675917 -0.392812 -0.559849 -0.274597,-9.448855 0.768268 -2.135178,0.017473 0.525148 0.54009 0.657432,-6.618742 5.77978 4.331768,-0.020322 -0.733775 -0.058181 0.676591,9.908872 0.056256 -0.732789,-0.546903 -0.540597 -0.463619 0.440124,9.813311 0.176359 -1.878405,0.478281 0.279799 -0.824405 -0.115393,-7.04103 -5.615333 3.791513
0.678887 0.087081 0.09877 0.72234,-0.07558 9.994076 1.126942,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.462386 -0.428089 -0.561247 0.536602,9.551414 -0.110673 3.223185,NaN NaN NaN NaN,NaN NaN NaN,-0.069562 0.126563 0.644414 0.750915,-3.465571 0.690666 9.802491,NaN NaN NaN NaN,NaN NaN NaN,-0.009817 0.728491 -0.588118 0.351172,-2.107854 -3.848079 -0.840764,0.299965 -0.328684 0.578037 0.684004,1.248498 -0.236481 1.050474,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.230401 0.280527 -0.924677 -0.114859,2.747774 -2.598963 7.187706,-0.328265 0.268582 -0.810586 -0.403801,1.979066 -1.476745 2.996427,NaN NaN NaN NaN,NaN NaN NaN,-0.184672 0.721633 0.175446 0.643708,-9.678938 -0.28588 -1.312171,0.676435 -0.392902 -0.559595 -0.273711,-9.397454 0.598475 -2.138947,0.017462 0.52487 0.540186 0.657575,-6.606502 5.794835 4.366853,-0.021235 -0.733744 -0.058673 0.676555,9.946934 0.141886 -0.828045,-0.546822 -0.541268 -0.462991 0.440062,9.802219 0.126336 -2.090016,0.478104 0.279756 -0.824513 -0.115457,-7.085136 -5.562674 3.806413
0.678527 0.08687 0.09856 0.722731,-0.432322 10.037137 0.88297,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.461996 -0.430725 -0.559773 0.536367,9.739289 -0.490285 2.333887,NaN NaN NaN NaN,NaN NaN NaN,-0.071168 0.126411 0.644087 0.751071,-3.383144 0.276184 9.495491,NaN NaN NaN NaN,NaN NaN NaN,0.007934 0.737953 -0.589774 0.327915,-2.172276 -4.582599 -1.886802,0.303914 -0.343126 0.557246 0.692371,1.713236 -0.26881 1.370075,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.23582 0.284741 -0.925864 -0.078026,2.066431 -2.750162 6.910963,-0.340359 0.267008 -0.819464 -0.375954,2.157384 -1.365416 3.275992,NaN NaN NaN NaN,NaN NaN NaN,-0.184682 0.721454 0.175975 0.643762,-9.772717 -0.777373 -1.178681,0.67672 -0.393569 -0.558961 -0.273342,-9.501061 0.519699 -2.11942,0.017436 0.524588 0.540328 0.657684,-6.576134 5.808998 4.374628,-0.022311 -0.733736 -0.059045 0.676496,9.864052 0.294464 -0.7561,-0.546588 -0.541926 -0.462369 0.440196,9.769518 0.234121 -2.193882,0.477904 0.279763 -0.824624 -0.115482,-7.08834 -5.528445 3.808373
0.677541 0.086288 0.098033 0.723797,-0.505742 9.921963 0.892565,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.461948 -0.43111 -0.560235 0.535616,9.253264 0.167058 1.663444,NaN NaN NaN NaN,NaN NaN NaN,-0.07168 0.125903 0.64384 0.751319,-3.242286 -0.034714 9.33324,NaN NaN NaN NaN,NaN NaN NaN,0.024927 0.746941 -0.591473 0.302683,-2.59429 -5.042498 -2.553845,0.308016 -0.356226 0.53543 0.701102,1.976801 0.390526 1.812179,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.237978 0.293591 -0.924844 -0.042821,1.37764 -4.638128 5.391542,-0.350373 0.265515 -0.828526 -0.346823,1.659303 -1.189981 3.31405,NaN NaN NaN NaN,NaN NaN NaN,-0.183841 0.721443 0.176063 0.643991,-9.828207 -0.952439 -1.027319,0.67692 -0.394491 -0.558174 -0.273126,-9.491421 0.561908 -2.17728,0.017406 0.524354 0.540456 0.657767,-6.56576 5.788775 4.409424,-0.023192 -0.733662 -0.058942 0.676556,9.735173 0.530344 -0.79078,-0.546551 -0.542177 -0.462199 0.440111,9.721824 0.371294 -2.172321,0.477709 0.279782 -0.824714 -0.115596,-7.091555 -5.55641 3.793071
0.676446 0.085342 0.097121 0.725056,-0.334796 9.963637 0.874549,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.463959 -0.429437 -0.562267 0.533087,9.408404 -0.961459 1.8555,NaN NaN NaN NaN,NaN NaN NaN,-0.071155 0.125495 0.643583 0.751657,-2.797207 0.054744 9.306819,NaN NaN NaN NaN,NaN NaN NaN,0.039832 0.75544 -0.593092 0.275619,-2.265339 -5.473399 -3.236058,0.311972 -0.368584 0.512067 0.710356,1.774422 0.777384 1.833972,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.238314 0.302073 -0.922976 -0.008596,0.842581 -6.710705 3.721466,-0.357219 0.265938 -0.837294 -0.317193,0.875438 -1.125272 3.175377,NaN NaN NaN NaN,NaN NaN NaN,-0.182295 0.721527 0.175677 0.644441,-9.857715 -0.688145 -0.965134,0.677103 -0.395595 -0.557228 -0.273009,-9.50406 0.499378 -2.389848,0.017405 0.524176 0.540502 0.657871,-6.537025 5.761439 4.447945,-0.024629 -0.733613 -0.059283 0.676529,9.793137 0.548599 -0.888531,-0.54693 -0.541833 -0.46266 0.43958,9.779764 0.353435 -2.026497,0.477493 0.2798 -0.824815 -0.115726,-7.080311 -5.587185 3.811001
0.675131 0.084416 0.096299 0.726497,0.013877 10.027665 0.886179,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.46449 -0.430002 -0.562518 0.531903,9.200736 -0.850121 2.076572,NaN NaN NaN NaN,NaN NaN NaN,-0.070266 0.1252 0.643386 0.751959,-2.554976 0.366096 9.382816,NaN NaN NaN NaN,NaN NaN NaN,0.052337 0.762051 -0.595857 0.24798,-1.591114 -6.150004 -4.010304,0.317232 -0.379245 0.487717 0.719492,1.80964 0.729529 1.352589,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.236772 0.305152 -0.922025 0.026278,1.031502 -6.43346 4.033974,-0.361657 0.268986 -0.845363 -0.286726,0.708071 -1.491647 3.081398,NaN NaN NaN NaN,NaN NaN NaN,-0.180283 0.721699 0.174682 0.645085,-9.88016 -0.330616 -1.034331,0.677072 -0.397191 -0.555915 -0.273444,-9.689439 0.634185 -2.703541,0.017356 0.524047 0.540534 0.657949,-6.505897 5.757939 4.462899,-0.026498 -0.733616 -0.059987 0.676392,9.834671 0.410209 -0.865556,-0.547381 -0.541314 -0.463287 0.438997,9.75642 0.27147 -1.897275,0.477291 0.279799 -0.824914 -0.115861,-7.07472 -5.583966 3.794819
0.673667 0.083626 0.095652 0.728032,0.336776 9.870953 0.843243,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.46598 -0.429554 -0.56328 0.530152,9.834572 0.296361 2.004563,NaN NaN NaN NaN,NaN NaN NaN,-0.06931 0.124877 0.643277 0.752194,-2.550254 0.496757 9.388006,NaN NaN NaN NaN,NaN NaN NaN,0.063846 0.765253 -0.602063 0.218705,-1.552312 -5.884859 -3.382217,0.325239 -0.386915 0.462877 0.728191,2.366925 0.597279 0.400577,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.233159 0.304007 -0.921711 0.060547,1.606214 -4.591492 4.498766,-0.363511 0.275316 -0.85258 -0.25528,1.932865 -1.871277 2.513183,NaN NaN NaN NaN,NaN NaN NaN,-0.178171 0.722002 0.173022 0.64578,-9.772663 0.269611 -1.079024,0.676867 -0.398514 -0.554921 -0.274044,-9.590311 0.857785 -2.957093,0.017331 0.524068 0.540427 0.65802,-6.56847 5.71844 4.472191,-0.028701 -0.733527 -0.061277 0.676284,9.83917 0.0724 -0.79395,-0.54757 -0.54101 -0.463659 0.438743,9.758335 0.226731 -1.82379,0.477058 0.279823 -0.825027 -0.115955,-7.104199 -5.598186 3.792247
0.671968 0.083109 0.09527 0.729709,0.480988 9.604309 0.892862,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.467179 -0.428247 -0.564594 0.528755,9.390068 0.2998 1.763929,NaN NaN NaN NaN,NaN NaN NaN,-0.068285 0.124407 0.643123 0.752498,-2.623713 0.447311 9.246954,NaN NaN NaN NaN,NaN NaN NaN,0.072898 0.769855 -0.604959 0.189825,-1.189615 -5.374659 -2.753244,0.337624 -0.390423 0.437757 0.736172,3.440267 0.97598 -0.585764,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.227431 0.306057 -0.919895 0.091641,1.117412 -4.793982 4.989668,-0.361449 0.286175 -0.858789 -0.223472,2.975283 -2.595437 1.658516,NaN NaN NaN NaN,NaN NaN NaN,-0.177218 0.722067 0.171949 0.646255,-9.539946 0.779262 -1.371961,0.676626 -0.399138 -0.554538 -0.274508,-9.445328 1.08025 -2.992741,0.017441 0.524134 0.540385 0.658,-6.608177 5.732922 4.375369,-0.030226 -0.733479 -0.062225 0.676183,9.813144 -0.327429 -0.959008,-0.547805 -0.540739 -0.464 0.438423,9.701051 0.180302 -1.73176,0.476769 0.279822 -0.825183 -0.116037,-7.063697 -5.575775 3.795931
0.670374 0.082997 0.095228 0.731192,0.69754 9.418333 0.748629,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.468128 -0.427116 -0.565795 0.527545,9.692748 -0.072175 0.753209,NaN NaN NaN NaN,NaN NaN NaN,-0.067176 0.124063 0.642848 0.752889,-2.396606 0.477798 9.115267,NaN NaN NaN NaN,NaN NaN NaN,0.07906 0.779897 -0.599523 0.161498,-1.690114 -6.2778 -3.422752,0.353593 -0.389691 0.412841 0.743421,3.765843 1.283016 -1.887809,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.220907 0.313883 -0.915761 0.118577,0.779264 -6.852254 5.663311,-0.355987 0.299681 -0.864412 -0.19041,2.165054 -3.121919 0.564986,NaN NaN NaN NaN,NaN NaN NaN,-0.177711 0.721953 0.171635 0.646331,-9.417986 0.817141 -1.36384,0.676653 -0.398628 -0.554987 -0.274273,-9.382349 1.144739 -2.626796,0.017559 0.524133 0.540514 0.657891,-6.628756 5.772292 4.38244,-0.030325 -0.73345 -0.062126 0.676219,9.803633 -0.468819 -0.854008,-0.548168 -0.540387 -0.464471 0.437904,9.748392 0.004812 -1.657517,0.476489 0.279803 -0.825343 -0.116096,-7.014284 -5.572972 3.860209
0.66888 0.083594 0.095862 0.732408,0.68435 9.696076 0.809316,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.469221 -0.424893 -0.567701 0.52632,9.527861 -0.143227 0.900663,NaN NaN NaN NaN,NaN NaN NaN,-0.066329 0.124225 0.642335 0.753375,-2.292877 0.544537 9.218588,NaN NaN NaN NaN,NaN NaN NaN,0.083107 0.790418 -0.591986 0.133736,-1.539045 -8.289966 -4.680638,0.373305 -0.384452 0.388626 0.74954,4.242295 2.032863 -2.444429,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.212801 0.32349 -0.910612 0.144413,1.164957 -7.997623 5.878416,-0.346557 0.317465 -0.868447 -0.157841,1.174902 -3.067381 -0.622491,NaN NaN NaN NaN,NaN NaN NaN,-0.17926 0.72182 0.171943 0.64597,-9.52589 0.714022 -1.163521,0.676875 -0.397613 -0.555768 -0.273616,-9.537146 0.833215 -2.403754,0.017667 0.524091 0.540665 0.657798,-6.575539 5.867663 4.411557,-0.029206 -0.733316 -0.061196 0.676498,9.852785 -0.215569 -0.767212,-0.548129 -0.540528 -0.464456 0.437795,9.767832 -0.122705 -1.670083,0.47628 0.279761 -0.825467 -0.11617,-7.00926 -5.567225 3.877671
0.667085 0.084682 0.097089 0.733757,0.241909 9.838533 0.759966,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.470544 -0.42289 -0.568999 0.525351,9.886991 -0.104676 1.043432,NaN NaN NaN NaN,NaN NaN NaN,-0.066122 0.124833 0.641614 0.753907,-2.424267 0.994982 9.355837,NaN NaN NaN NaN,NaN NaN NaN,0.08699 0.795044 -0.591091 0.10464,-1.902614 -9.237107 -4.649344,0.394633 -0.375996 0.364151 0.755173,4.618235 3.107448 -2.274222,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.201676 0.32855 -0.906814 0.170496,1.313074 -7.352188 4.777804,-0.333269 0.339927 -0.870205 -0.126982,0.474104 -3.979633 -1.387098,NaN NaN NaN NaN,NaN NaN NaN,-0.181331 0.721608 0.172736 0.645417,-9.858125 0.474329 -1.081783,0.677054 -0.396741 -0.556408 -0.273138,-9.598313 0.655169 -2.14837,0.017751 0.524066 0.540781 0.65772,-6.570294 5.839742 4.399519,-0.027671 -0.733276 -0.059924 0.67672,9.815562 0.323388 -0.651852,-0.547578 -0.541452 -0.463539 0.438314,9.77075 0.088007 -1.791777,0.476138 0.279763 -0.825546 -0.116184,-7.008175 -5.575207 3.86807
0.665035 0.085705 0.098466 0.735314,-0.264731 9.967267 0.986523,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.472401 -0.420117 -0.570428 0.524358,9.731466 0.258771 1.123694,NaN NaN NaN NaN,NaN NaN NaN,-0.06729 0.125232 0.640916 0.754331,-2.62441 1.190105 9.234076,NaN NaN NaN NaN,NaN NaN NaN,0.089301 0.794914 -0.5952 0.076645,-2.098781 -8.886144 -4.649542,0.41585 -0.36495 0.338867 0.760953,5.324232 3.875691 -2.326024,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.188771 0.327501 -0.904824 0.195967,1.278549 -5.968452 3.901918,-0.317491 0.362822 -0.870767 -0.09656,0.852072 -5.758555 -2.278188,NaN NaN NaN NaN,NaN NaN NaN,-0.18342 0.72128 0.173619 0.644956,-9.959861 0.313892 -0.945245,0.677176 -0.396163 -0.556791 -0.272894,-9.550223 0.661863 -1.951884,0.017811 0.524057 0.540817 0.657696,-6.562501 5.840817 4.419384,-0.026338 -0.733254 -0.058618 0.676911,9.77123 0.909985 -0.623406,-0.546882 -0.54237 -0.462631 0.439008,9.780821 0.409153 -1.955507,0.476017 0.279737 -0.825622 -0.116204,-7.072212 -5.603125 3.792541
0.662569 0.086092 0.099419 0.737365,-0.605428 9.627061 1.150417,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.474293 -0.417027 -0.57218 0.523206,9.43605 -0.10288 0.887161,NaN NaN NaN NaN,NaN NaN NaN,-0.069621 0.125387 0.640353 0.754572,-2.851364 0.652055 8.981063,NaN NaN NaN NaN,NaN NaN NaN,0.089758 0.793179 -0.600228 0.050379,-2.149387 -8.765747 -5.050259,0.435342 -0.351904 0.312266 0.767549,5.388098 4.679343 -3.156052,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.174525 0.32727 -0.902679 0.218186,1.052639 -6.589364 4.833532,-0.299432 0.382982 -0.871425 -0.065441,2.713569 -7.184446 -3.253309,NaN NaN NaN NaN,NaN NaN NaN,-0.184971 0.720945 0.174174 0.644738,-9.838178 0.140207 -0.821569,0.677426 -0.395628 -0.55705 -0.272522,-9.50115 0.650753 -1.949736,0.017843 0.524047 0.540799 0.657718,-6.545402 5.798294 4.424118,-0.025416 -0.733454 -0.057529 0.676823,9.613535 1.151782 -0.440178,-0.5469 -0.542459 -0.462677 0.438826,9.663767 0.366609 -1.91627,0.475849 0.279696 -0.825727 -0.116244,-7.076185 -5.568527 3.793823
0.660564 0.085829 0.099633 0.739163,-0.666623 9.279272 1.328181,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.474921 -0.415437 -0.573267 0.522711,9.493336 0.177573 0.291687,NaN NaN NaN NaN,NaN NaN NaN,-0.07243 0.12595 0.639671 0.754793,-2.927627 -0.025344 8.727708,NaN NaN NaN NaN,NaN NaN NaN,0.088201 0.791895 -0.603726 0.025251,-1.39669 -9.550255 -5.478439,0.452616 -0.336359 0.284518 0.775275,5.052943 5.669041 -3.450659,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.160609 0.325816 -0.900861 0.237692,1.129028 -9.530684 6.1681,-0.277081 0.399339 -0.873316 -0.032761,2.131185 -8.787291 -3.558443,NaN NaN NaN NaN,NaN NaN NaN,-0.185537 0.720855 0.174126 0.644689,-9.656833 -0.284829 -1.010199,0.677648 -0.395306 -0.557151 -0.27223,-9.413336 0.567605 -1.982733,0.017787 0.523998 0.540858 0.65771,-6.560185 5.816849 4.375365,-0.025137 -0.733729 -0.057066 0.676575,9.662278 1.28026 -0.545762,-0.547382 -0.542009 -0.463364 0.438057,9.694667 0.118224 -1.728313,0.475658 0.279662 -0.825842 -0.116294,-7.013965 -5.568486 3.856616
0.659635 0.085387 0.099272 0.740092,-0.356289 9.177153 1.545489,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.475466 -0.413546 -0.574919 0.5219,9.438723 -0.229247 0.940944,NaN NaN NaN NaN,NaN NaN NaN,-0.075111 0.127434 0.638661 0.755136,-3.179053 -0.346767 8.893265,NaN NaN NaN NaN,NaN NaN NaN,0.08611 0.789762 -0.607339 0.000246,-0.763026 -10.040476 -5.7851,0.466252 -0.318657 0.254968 0.784894,4.42651 6.654961 -3.435241,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.145365 0.314259 -0.902416 0.256427,0.00687 -10.311336 7.092591,-0.252163 0.409489 -0.876772 0.001971,-0.409815 -9.009132 -2.21571,NaN NaN NaN NaN,NaN NaN NaN,-0.18532 0.721051 0.173568 0.644683,-9.563466 -0.427482 -1.217358,0.677786 -0.395455 -0.55687 -0.272244,-9.515107 0.622756 -2.010543,0.017796 0.523928 0.540836 0.657784,-6.568338 5.840485 4.401452,-0.025569 -0.733848 -0.05736 0.676404,9.861282 1.035285 -0.548295,-0.547701 -0.541807 -0.463779 0.437468,9.73866 -0.110426 -1.635831,0.475548 0.279688 -0.825892 -0.116319,-7.003956 -5.535017 3.923108
0.659381 0.085177 0.098821 0.740402,-0.04789 9.500842 1.542424,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.475998 -0.413307 -0.575471 0.520996,9.771268 -0.051452 1.027528,NaN NaN NaN NaN,NaN NaN NaN,-0.077473 0.130022 0.637271 0.755631,-3.282116 -0.103209 9.020104,NaN NaN NaN NaN,NaN NaN NaN,0.082611 0.786344 -0.611793 -0.023396,-0.050879 -10.127346 -5.221574,0.478929 -0.297144 0.224765 0.794867,3.672452 7.026765 -3.576707,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.129943 0.296488 -0.905664 0.273829,-0.06516 -7.444051 5.665206,-0.22592 0.413968 -0.881046 0.036727,-2.95416 -8.42851 0.29152,NaN NaN NaN NaN,NaN NaN NaN,-0.184788 0.721145 0.173043 0.644871,-9.708226 -0.30142 -1.211078,0.677838 -0.395772 -0.556534 -0.272342,-9.452412 0.561101 -2.212716,0.017664 0.523818 0.540871 0.657845,-6.564559 5.802533 4.422914,-0.026255 -0.733837 -0.05804 0.676333,9.869393 0.919154 -0.635808,-0.547737 -0.542175 -0.463598 0.437157,9.73849 0.117417 -1.52975,0.475505 0.279776 -0.825882 -0.11636,-7.037 -5.619052 3.85487
0.659168 0.084933 0.098382 0.740679,-0.080198 9.700672 1.615192,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.477297 -0.411131 -0.577443 0.519344,9.677935 -0.028876 1.985482,NaN NaN NaN NaN,NaN NaN NaN,-0.08007 0.133193 0.635729 0.756107,-3.535768 0.370287 9.262653,NaN NaN NaN NaN,NaN NaN NaN,0.078935 0.784324 -0.613522 -0.046859,0.430001 -10.56731 -4.193946,0.488488 -0.272317 0.193096 0.806187,3.03709 8.010764 -2.285303,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.111644 0.277125 -0.90928 0.289738,0.787125 -4.24735 3.482158,-0.200633 0.413281 -0.885378 0.071064,-2.222337 -8.364814 2.460115,NaN NaN NaN NaN,NaN NaN NaN,-0.183857 0.72136 0.172278 0.645102,-9.822034 -0.248426 -1.189926,0.677647 -0.396598 -0.555862 -0.272985,-9.565105 0.654744 -2.294722,0.017553 0.523708 0.540824 0.657975,-6.573716 5.82443 4.449778,-0.027192 -0.733702 -0.059223 0.676339,9.809716 0.748408 -0.722378,-0.547879 -0.54251 -0.463487 0.436682,9.785902 0.32137 -1.648243,0.475482 0.27983 -0.825878 -0.116351,-7.067172 -5.627702 3.828266
